dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd,oracle_method_original,oracle_success_original,oracle_rmsd_original,oracle_endpoint_rule
posebusters_benchmark,7UEY_N0R,same_generator,DynamicBind,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,RFAA,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,cross_generator_balanced,,8,6,DiffDock-L default s10/t20,False,21.58088192087995,Chai-1 full receptor s5/t200,False,23.80645399464745,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Boltz,8,2,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Chai,8,1,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DiffDock,8,1,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,NeuralPlexer,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DynamicBind,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,RFAA,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,cross_generator_balanced,,16,6,DiffDock-L default s10/t20,False,21.58088192087995,Chai-1 full receptor s5/t200,False,23.80645399464745,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Boltz,16,2,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Chai,16,1,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DiffDock,16,1,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,NeuralPlexer,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DynamicBind,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,RFAA,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,False,21.58088192087995,Chai-1 full receptor s5/t200,False,23.80645399464745,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Boltz,32,2,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,Boltz-2 full receptor r1/s20,False,8.572722063204935,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,Chai,32,1,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,Chai-1 full receptor s5/t200,False,23.80645399464745,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DiffDock,32,1,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,DiffDock-L default s10/t20,False,21.58088192087995,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,NeuralPlexer,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,DynamicBind,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UEY_N0R,same_generator,RFAA,32,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,cross_generator_balanced,,1,1,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Boltz,1,1,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-1 full receptor r1/s20,False,6.541342328477012,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,NeuralPlexer,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,DynamicBind,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,RFAA,1,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,cross_generator_balanced,,2,2,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Boltz,2,2,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-2 full receptor r1/s20,False,10.077135140429036,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-1 full receptor r1/s20,False,6.541342328477012,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Chai,2,1,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,DiffDock,2,1,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,NeuralPlexer,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,DynamicBind,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,RFAA,2,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,cross_generator_balanced,,4,4,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Boltz,4,2,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-2 full receptor r1/s20,False,10.077135140429036,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-1 full receptor r1/s20,False,6.541342328477012,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Chai,4,1,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,DiffDock,4,1,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,NeuralPlexer,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,DynamicBind,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,RFAA,4,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,cross_generator_balanced,,8,6,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Boltz,8,2,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-2 full receptor r1/s20,False,10.077135140429036,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-1 full receptor r1/s20,False,6.541342328477012,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Chai,8,1,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,DiffDock,8,1,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,NeuralPlexer,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,DynamicBind,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,RFAA,8,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,cross_generator_balanced,,16,6,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Boltz,16,2,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-2 full receptor r1/s20,False,10.077135140429036,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-1 full receptor r1/s20,False,6.541342328477012,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Chai,16,1,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,DiffDock,16,1,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,NeuralPlexer,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,DynamicBind,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,RFAA,16,0,,False,,,False,,,False,,,False,,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,cross_generator_balanced,,32,6,DiffDock-L default s10/t20,True,1.427243377734055,DiffDock-L default s10/t20,True,1.427243377734055,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Boltz,32,2,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-2 full receptor r1/s20,False,10.077135140429036,Boltz-1 full receptor r1/s20,False,6.541342328477012,Boltz-1 full receptor r1/s20,False,6.541342328477012,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7UF2_5SP,same_generator,Chai,32,1,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,Chai-1 full receptor s5/t200,True,1.4068778710922991,any retained candidate satisfies the same frozen success_2a endpoint
